SampID,Study ID,Ecosystem,State,Estuary,EstType,Lat,Long,LatLongType,Lvl1EcoRegCode,Lvl1EcoReg,Lvl2EcoReg,KGzone,Cdepth,SfcCDMeth,SfcCDDepth,SfcCD,RhizCDMeth,RhizCDDepth,RhizCD,StkMeth,Stk30,Stk50,Stk100,PercGrav,PercSand,PercSilt,PercClay,PercFines,GrainType,z,zlow,zhigh,VegGrp
1397,69,EM,BCN,BSQ,WDE,30.455094,-116.028388,GEN,Med,11,11.1,BWh,~71.5,CHN,9-Jun,0.023,CHN,21-24,0.021,CHN,65.87,114.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sl-grm
1398,69,EM,BCN,BSQ,WDE,30.455094,-116.028388,GEN,Med,11,11.1,BWh,~71.5,CHN,9-Jun,0.016,CHN,21-24,0.018,CHN,51.97,84.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sl-grm
1399,69,EM,BCN,BSQ,WDE,30.455094,-116.028388,GEN,Med,11,11.1,BWh,~71.5,CHN,9-Jun,0.032,CHN,21-24,0.015,CHN,69.71,94.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sl-grm
1401,70,MG,NAY,MAR,WDE,21.76536,-105.49494,SPEC,Trop-Wet,15,15.5,Aw,34,LOI,0-10,0.021,LOI,20-30,0.021,LOI,61.27,NA,NA,NA,54.5,37.5,8,45.5,Avg 0-30,NA,NA,NA,RhiMan
1402,70,MG,NAY,MAR,WDE,21.76474,-105.49329,SPEC,Trop-Wet,15,15.5,Aw,26,LOI,0-10,0.022,LOI,20-26,0.023,LOI,71.28,NA,NA,NA,39.8,50.4,9.8,60.2,Avg 0-26,NA,NA,NA,Mixed
1404,70,MG,NAY,MAR,WDE,21.77854,-105.49261,SPEC,Trop-Wet,15,15.5,Aw,31,LOI,0-10,0.044,LOI,20-30,0.035,LOI,114.85,NA,NA,NA,17.5,66.8,15.6,82.5,Avg 0-26,NA,NA,NA,RhiMan
1405,70,MG,NAY,MAR,WDE,21.77823,-105.49039,SPEC,Trop-Wet,15,15.5,Aw,34,LOI,0-10,0.024,LOI,20-30,0.027,LOI,72.47,NA,NA,NA,28,60.7,11.3,72,Avg 0-30,NA,NA,NA,RhiMan
1406,70,MG,NAY,MAR,WDE,21.77824,-105.49018,SPEC,Trop-Wet,15,15.5,Aw,24,LOI,0-10,0.03,LOI,20-24,0.03,LOI,91.89,NA,NA,NA,31.7,56,12.4,68.4,Avg 0-24,NA,NA,NA,Mixed
1407,70,MG,NAY,MAR,WDE,21.79525,-105.4899,SPEC,Trop-Wet,15,15.5,Aw,23,LOI,0-10,0.027,LOI,20-23,0.028,LOI,75.92,NA,NA,NA,42.9,49.4,7.7,57.1,Avg 0-23,NA,NA,NA,Mixed
1408,70,MG,NAY,MAR,WDE,21.79517,-105.48802,SPEC,Trop-Wet,15,15.5,Aw,21,LOI,0-10,0.026,LOI,20-21,0.028,LOI,83.19,NA,NA,NA,20,64.5,15.5,80,Avg 0-21,NA,NA,NA,RhiMan
1409,70,MG,NAY,MAR,WDE,21.82259,-105.48708,SPEC,Trop-Wet,15,15.5,Aw,21,LOI,0-10,0.028,LOI,20-21,0.024,LOI,76.49,NA,NA,NA,58,31.1,10.9,42,Avg 0-21,NA,NA,NA,Mixed
1410,70,MG,NAY,MAR,WDE,21.82216,-105.48733,SPEC,Trop-Wet,15,15.5,Aw,25,LOI,0-10,0.024,LOI,20-25,0.016,LOI,60.48,NA,NA,NA,54.7,35.7,10,45.3,Avg 0-25,NA,NA,NA,Mixed
1411,70,MG,NAY,MAR,WDE,21.82413,-105.48674,SPEC,Trop-Wet,15,15.5,Aw,25,LOI,0-10,0.034,LOI,20-25,0.038,LOI,105.13,NA,NA,NA,6.1,64.5,29.2,93.9,Avg 0-25,NA,NA,NA,Mixed
1412,70,MG,NAY,MAR,WDE,21.84739,-105.46853,SPEC,Trop-Wet,15,15.5,Aw,30,LOI,0-10,0.034,LOI,20-30,0.036,LOI,107.24,NA,NA,NA,6,56.6,37.3,94,Avg 0-30,NA,NA,NA,Mixed
1413,70,MG,NAY,MAR,WDE,21.84718,-105.47899,SPEC,Trop-Wet,15,15.5,Aw,43,LOI,0-10,0.023,LOI,20-30,0.021,LOI,65.16,111.39,NA,NA,52.5,38.8,8.8,47.5,Avg 0-26,NA,NA,NA,Mixed
1414,70,MG,NAY,MAR,WDE,21.88457,-105.47068,SPEC,Trop-Wet,15,15.5,Aw,33,LOI,0-10,0.041,LOI,20-30,0.028,LOI,95.55,NA,NA,NA,2.5,70.4,27.1,97.5,Avg 0-26,NA,NA,NA,Mixed
1415,70,MG,NAY,MAR,WDE,21.88367,-105.47031,SPEC,Trop-Wet,15,15.5,Aw,30,LOI,0-10,0.025,LOI,20-30,0.021,LOI,66.65,NA,NA,NA,12,64.5,23.5,88,Avg 0-30,NA,NA,NA,Mixed
1417,71,EM,CA,BOL,EMB,37.91953,-122.6884,SPEC,Med,11,11.1,Csb,99,LOI,0-10,0.04,LOI,20-30,0.036,LOI,115.94,185.72,300.64,NA,NA,NA,NA,NA,NA,1.143,NA,1.143,Sl-suc
1418,71,EM,CA,BOL,EMB,37.91855,-122.68797,SPEC,Med,11,11.1,Csb,99,LOI,0-10,0.04,LOI,20-30,0.031,LOI,109.72,169.42,268.09,NA,NA,NA,NA,NA,NA,0.944,NA,0.944,Sl-suc
1420,71,EM,CA,BOL,EMB,37.9177,-122.68858,SPEC,Med,11,11.1,Csb,100,LOI,0-10,0.029,LOI,20-30,0.026,LOI,80.7,147.96,245.58,NA,NA,NA,NA,NA,NA,0.925,NA,0.925,Sl-suc
1422,71,EM,CA,HUM,TDE,40.67758,-124.2176,SPEC,PNW-For,7,7.1,Csb,100,LOI,0-10,0.03,LOI,21-30,0.023,LOI,78.05,123.55,212.43,NA,NA,NA,NA,NA,NA,1.014,NA,1.014,Sl-suc
1423,71,EM,CA,HUM,TDE,40.67775,-124.2172,SPEC,PNW-For,7,7.1,Csb,100,LOI,0-10,0.031,LOI,20-30,0.026,LOI,84.42,143.67,232.36,NA,NA,NA,NA,NA,NA,1,NA,1,Sl-suc
1424,71,EM,CA,HUM,TDE,40.67803,-124.21678,SPEC,PNW-For,7,7.1,Csb,100,LOI,0-10,0.036,LOI,20-30,0.027,LOI,92.21,142.18,231.65,NA,NA,NA,NA,NA,NA,1.013,NA,1.013,NA
1426,71,EM,CA,MIS,EMB,32.79546,-117.22937,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.027,LOI,20-30,0.019,LOI,64.99,106.26,209.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sl-suc
1427,71,EM,CA,MIS,EMB,32.79455,-117.229,SPEC,Med,11,11.1,BSk,98,LOI,0-10,0.039,LOI,20-30,0.029,LOI,97.88,152.85,269.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,71,EM,CA,MIS,EMB,32.79453,-117.22902,SPEC,Med,11,11.1,BSk,99,LOI,0-10,0.035,LOI,20-30,0.023,LOI,88.29,132.81,240.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,71,EM,CA,MIS,EMB,32.79311,-117.23086,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.045,LOI,20-30,0.019,LOI,110.14,164.19,263.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1431,71,EM,CA,MUG,WDE,34.10411,-119.09179,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.016,LOI,20-29,0.009,LOI,56.57,79.27,NA,NA,NA,NA,NA,NA,NA,0.765,NA,0.765,Sl-suc
1432,71,EM,CA,MUG,WDE,34.10286,-119.08872,SPEC,Med,11,11.1,Csb,100,LOI,0-10,0.093,LOI,20-30,0.069,LOI,212.91,291.4,349.25,NA,NA,NA,NA,NA,NA,0.716,NA,0.716,Sl-suc
1433,71,EM,CA,MUG,WDE,34.10284,-119.08863,SPEC,Med,11,11.1,Csb,60,LOI,0-10,0.06,LOI,20-30,0.053,LOI,158.25,218.8,NA,NA,NA,NA,NA,NA,NA,0.749,NA,0.749,Sl-suc
1434,71,EM,CA,MUG,WDE,34.10522,-119.08797,SPEC,Med,11,11.1,Csb,59,LOI,9-Jan,0.023,LOI,20-29,0.068,LOI,107.45,194.15,NA,NA,NA,NA,NA,NA,NA,0.987,NA,0.987,Sl-suc
1436,71,EM,CA,MOR,WDE,35.341,-120.8367,SPEC,Med,11,11.1,Csb,100,LOI,0-10,0.029,LOI,20-30,0.02,LOI,70.05,92.86,181.86,NA,NA,NA,NA,NA,NA,0.647,NA,0.647,Sl-suc
1437,71,EM,CA,MOR,WDE,35.341,-120.8366,SPEC,Med,11,11.1,Csb,100,LOI,0-10,0.031,LOI,20-30,0.027,LOI,82.5,108.46,203.76,NA,NA,NA,NA,NA,NA,0.638,NA,0.638,Sl-suc
1439,71,EM,CA,MOR,WDE,35.3446,-120.8342,SPEC,Med,11,11.1,Csb,97,LOI,0-10,0.028,LOI,20-30,0.022,LOI,71.53,106.29,215.47,NA,NA,NA,NA,NA,NA,0.955,NA,0.955,Sl-suc
1444,71,EM,CA,MOR,WDE,35.3426,-120.8392,SPEC,Med,11,11.1,Csb,97,LOI,0-10,0.032,LOI,20-30,0.025,LOI,82.1,120.1,243.47,NA,NA,NA,NA,NA,NA,0.933,NA,0.933,NA
1446,71,EM,CA,HUM,TDE,40.87302,-124.15101,SPEC,PNW-For,7,7.1,Csb,100,LOI,0-10,0.033,LOI,20-30,0.026,LOI,84.32,124.51,200.64,NA,NA,NA,NA,NA,NA,1.112,NA,1.112,NA
1448,71,EM,CA,HUM,TDE,40.8638,-124.15087,SPEC,PNW-For,7,7.1,Csb,100,LOI,0-10,0.031,LOI,20-30,0.033,LOI,91.44,144.71,242.9,NA,NA,NA,NA,NA,NA,0.723,NA,0.723,Sl-grm
1450,71,EM,CA,HUM,TDE,40.86228,-124.15372,SPEC,PNW-For,7,7.1,Csb,94,LOI,0-10,0.021,LOI,20-30,0.021,LOI,62.79,99.86,198.34,NA,NA,NA,NA,NA,NA,0.683,NA,0.683,Sl-suc
1453,71,EM,CA,HUM,TDE,40.86382,-124.15084,SPEC,PNW-For,7,7.1,Csb,98,LOI,0-10,0.027,LOI,20-30,0.022,LOI,74.34,128.19,207.9,NA,NA,NA,NA,NA,NA,0.775,NA,0.775,Sl-suc
1454,71,EM,CA,HUM,TDE,40.8629,-124.14893,SPEC,PNW-For,7,7.1,Csb,100,LOI,0-10,0.029,LOI,20-30,0.026,LOI,79.24,130.42,222.92,NA,NA,NA,NA,NA,NA,0.716,NA,0.716,NA
1455,71,EM,CA,HUM,TDE,40.86283,-124.1491,SPEC,PNW-For,7,7.1,Csb,100,LOI,0-10,0.03,LOI,20-30,0.024,LOI,79.06,122.61,207.73,NA,NA,NA,NA,NA,NA,0.723,NA,0.723,NA
1456,71,EM,CA,SPB,TDE,38.19453,-122.55325,SPEC,Med,11,11.1,Csb,97,LOI,0-10,0.037,LOI,20-30,0.031,LOI,101.78,163.68,301.23,NA,NA,NA,NA,NA,NA,0.852,NA,0.852,NA
1458,71,EM,CA,SPB,TDE,38.1689,-122.55103,SPEC,Med,11,11.1,Csb,100,LOI,0-10,0.032,LOI,20-30,0.025,LOI,86.57,148.55,331.41,NA,NA,NA,NA,NA,NA,0.862,NA,0.862,NA
1459,71,EM,CA,SEA,EMB,33.7331,-118.0828,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.03,LOI,20-30,0.076,LOI,144.64,192.75,304.59,NA,NA,NA,NA,NA,NA,0.567,NA,0.567,Sl-grm
1462,71,EM,CA,SEA,EMB,33.73433,-118.0705,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.035,LOI,20-30,0.03,LOI,98.87,159.21,280.59,NA,NA,NA,NA,NA,NA,0.619,NA,0.619,Sl-suc
1463,71,EM,CA,SEA,EMB,33.73495,-118.0837,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.028,LOI,20-30,0.025,LOI,74.97,115.17,194.25,NA,NA,NA,NA,NA,NA,0.533,NA,0.533,NA
1464,71,EM,CA,SEA,EMB,33.73475,-118.08313,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.027,LOI,20-30,0.021,LOI,69.7,107.07,186.19,NA,NA,NA,NA,NA,NA,0.453,NA,0.453,NA
1465,71,EM,CA,SEA,EMB,33.73592,-118.08227,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.035,LOI,20-30,0.033,LOI,98.23,155.84,286.29,NA,NA,NA,NA,NA,NA,0.613,NA,0.613,NA
1467,71,EM,CA,SEA,EMB,33.73518,-118.08267,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.076,LOI,20-30,0.025,LOI,173.65,319.64,429.3,NA,NA,NA,NA,NA,NA,0.543,NA,0.543,NA
1468,71,EM,CA,SEA,EMB,33.73672,-118.0776,SPEC,Med,11,11.1,BSk,99,LOI,0-10,0.037,LOI,20-30,0.041,LOI,113,177.86,347.82,NA,NA,NA,NA,NA,NA,0.668,NA,0.668,NA
1469,71,EM,CA,SEA,EMB,33.73655,-118.07844,SPEC,Med,11,11.1,BSk,100,LOI,10-Feb,0.032,LOI,20-30,0.031,LOI,98.55,167.55,324.65,NA,NA,NA,NA,NA,NA,0.624,NA,0.624,NA
1472,71,FL,CA,SEA,EMB,33.73545,-118.07853,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.015,LOI,20-30,0.016,LOI,46.28,77.2,179.66,NA,NA,NA,NA,NA,NA,0.625,1.584,NA,NA
1473,71,EM,CA,SEA,EMB,33.7356,-118.07954,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.024,LOI,20-30,0.027,LOI,73.76,151.19,254.82,NA,NA,NA,NA,NA,NA,0.688,NA,0.688,NA
1475,71,EM,CA,TIJ,WDE,32.5733,-117.1291,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.023,LOI,20-30,0.029,LOI,77.45,103.92,185.03,NA,NA,NA,NA,NA,NA,0.796,NA,0.796,Sl-suc
1476,71,EM,CA,TIJ,WDE,32.5733,-117.1291,SPEC,Med,11,11.1,BSk,81,LOI,0-10,0.026,LOI,20-30,0.023,LOI,72.79,123.44,318.29,NA,NA,NA,NA,NA,NA,0.971,NA,0.971,NA
1477,71,EM,CA,TIJ,WDE,32.5741,-117.1288,SPEC,Med,11,11.1,BSk,94,LOI,0-10,0.024,LOI,20-30,0.028,LOI,77.7,111.29,175.33,NA,NA,NA,NA,NA,NA,0.858,NA,0.858,Sl-suc
1479,71,EM,CA,TIJ,WDE,32.5747,-117.1288,SPEC,Med,11,11.1,BSk,90,LOI,0-10,0.038,LOI,20-30,0.017,LOI,72.28,108.23,177.97,NA,NA,NA,NA,NA,NA,1.051,NA,1.051,Sl-suc
1480,71,EM,CA,TIJ,WDE,32.5752,-117.1283,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.037,LOI,20-30,0.029,LOI,105.95,175.53,304.83,NA,NA,NA,NA,NA,NA,0.744,NA,0.744,Sl-suc
1481,71,EM,CA,TIJ,WDE,32.5752,-117.1283,SPEC,Med,11,11.1,BSk,96,LOI,0-10,0.025,LOI,20-30,0.019,LOI,62.59,90.45,426.76,NA,NA,NA,NA,NA,NA,0.744,NA,0.744,Sl-suc
1482,71,EM,CA,SSF,TDE,37.45772,-121.97697,SPEC,Med,11,11.1,Csb,100,LOI,0-10,0.03,LOI,20-30,0.026,LOI,84.58,137.54,180.51,NA,NA,NA,NA,NA,NA,0.727,NA,0.727,NA
1484,71,EM,CA,SSF,TDE,37.45895,-121.97602,SPEC,Med,11,11.1,Csb,99,LOI,0-10,0.03,LOI,20-30,0.022,LOI,73.17,115.05,203.67,NA,NA,NA,NA,NA,NA,0.759,NA,0.759,NA
1485,71,EM,CA,SSF,TDE,37.45877,-121.97975,SPEC,Med,11,11.1,Csb,100,LOI,0-10,0.022,LOI,20-30,0.016,LOI,56.53,85.06,158.51,NA,NA,NA,NA,NA,NA,0.722,NA,0.722,NA
1486,71,EM,CA,NEW,WDE,33.6518,-117.8836,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.034,LOI,20-30,0.021,LOI,82.86,117.17,207,NA,NA,NA,NA,NA,NA,0.893,NA,0.893,Sl-suc
1487,71,EM,CA,NEW,WDE,33.6515,-117.8835,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.026,LOI,20-30,0.02,LOI,69.61,105.24,192.56,NA,NA,NA,NA,NA,NA,0.814,NA,0.814,Sl-suc
1488,71,EM,CA,NEW,WDE,33.6512,-117.8811,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.021,LOI,20-30,0.014,LOI,49.68,70.12,147.8,NA,NA,NA,NA,NA,NA,0.856,NA,0.856,Sl-suc
1489,71,EM,CA,NEW,WDE,33.65,-117.8822,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.03,LOI,20-30,0.02,LOI,74.12,111.16,199.87,NA,NA,NA,NA,NA,NA,0.868,NA,0.868,Sl-suc
1490,71,EM,CA,NEW,WDE,33.64835,-117.88468,SPEC,Med,11,11.1,BSk,100,LOI,10-Mar,0.021,LOI,20-30,0.014,LOI,50.17,82.71,153.2,NA,NA,NA,NA,NA,NA,0.646,NA,0.646,Sl-grm
1492,71,EM,CA,NEW,WDE,33.65158,-117.88115,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.032,LOI,20-30,0.021,LOI,74.46,113.59,169.68,NA,NA,NA,NA,NA,NA,0.94,NA,0.94,Sl-suc
1493,71,EM,CA,NEW,WDE,33.65165,-117.8814,SPEC,Med,11,11.1,BSk,100,LOI,0-10,0.026,LOI,20-30,0.019,LOI,69.53,119.16,173.05,NA,NA,NA,NA,NA,NA,0.97,NA,0.97,Sl-suc
1494,71,EM,CA,HUM,TDE,40.70412,-124.21617,SPEC,PNW-For,7,7.1,Csb,100,LOI,0-10,0.032,LOI,20-30,0.026,LOI,86.84,143.91,234.04,NA,NA,NA,NA,NA,NA,0.938,NA,0.938,Sl-suc
1495,71,EM,CA,HUM,TDE,40.70402,-124.21592,SPEC,PNW-For,7,7.1,Csb,100,LOI,0-10,0.03,LOI,20-30,0.027,LOI,85.56,133.99,212.56,NA,NA,NA,NA,NA,NA,0.901,NA,0.901,Sl-suc
1496,71,EM,CA,HUM,TDE,40.70429,-124.21514,SPEC,PNW-For,7,7.1,Csb,100,LOI,0-10,0.033,LOI,20-30,0.028,LOI,95.86,143.74,241.39,NA,NA,NA,NA,NA,NA,0.765,NA,0.765,NA
1497,72,EM,CA,SPB,TDE,38.0087,-122.4876,SPEC,Med,11,11.1,Csb,100.2,LOI,0-7.7,0.08,LOI,NA,NA,LOI,226.8,352.07,792.09,NA,NA,NA,NA,NA,NA,0.974,NA,0.974,Sl-suc
1499,73,EM,CA,SUI,TDE,38.0343,-122.0992,SPEC,Med,11,11.1,Csa,107.9,LOI,0-7.7,0.113,LOI,NA,NA,LOI,177.58,269.93,749.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sl-suc
1500,73,EM,CA,DEL,RD,38.0432,-121.8691,SPEC,Med,11,11.1,Csa,102,LOI,0-1,0.082,NA,NA,NA,LOI,149.92,188.92,515.94,NA,NA,NA,NA,NA,NA,0.947,NA,0.947,Br-grm
1502,69,SG,BCN,BSQ,WDE,30.4147,-115.9835,GEN,Med,11,11.1,BWh,20,CHN,~3.5-6.5,0.01,NA,NA,NA,CHN,20.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1503,69,SG,BCN,BSQ,WDE,30.4147,-115.9835,GEN,Med,11,11.1,BWh,30,CHN,~3.5-6.5,0.006,CHN,~23.5-26.5,0.007,CHN,18.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1504,74,MG,BCS,ESC,EMB,25.82808,-111.31658,SPEC,Son-Des,10,10.2,BWh,39,CHN,~3.5-6.5,0.054,CHN,~23.5-26.5,0.028,CHN,172.06,291.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RhiMan
1505,74,MG,BCS,ESC,EMB,25.82792,-111.31689,SPEC,Son-Des,10,10.2,BWh,30,CHN,~3.5-6.5,0.114,CHN,~23.5-26.5,0.105,CHN,348.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RhiMan
1506,74,MG,BCS,ESC,EMB,25.82828,-111.31735,SPEC,Son-Des,10,10.2,BWh,35,CHN,~3.5-6.5,0.069,CHN,~23.5-26.5,0.116,CHN,223.96,299.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RhiMan
1507,74,MG,BCS,ESC,EMB,25.82903,-111.31749,SPEC,Son-Des,10,10.2,BWh,40,CHN,~3.5-6.5,0.114,CHN,~23.5-26.5,0.063,CHN,260.34,358.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RhiMan
1508,74,MG,BCS,ESC,EMB,25.83004,-111.31725,SPEC,Son-Des,10,10.2,BWh,26,CHN,~3.5-6.5,0.16,CHN,~21.5-24.5,0.104,CHN,417.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RhiMan
1513,74,MG,BCS,MAG,EMB,24.89722,-112.16894,SPEC,Son-Des,10,10.2,BWh,~71.5,CHN,~6-9,0.018,CHN,~21-24,0.025,CHN,64.09,123.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LagRac
1514,74,MG,BCS,MAG,EMB,24.89741,-112.16878,SPEC,Son-Des,10,10.2,BWh,~63.5,CHN,~6-9,0.026,CHN,~21-24,0.035,CHN,91.29,152.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LagRac
1515,74,MG,BCS,MAG,EMB,24.89756,-112.16856,SPEC,Son-Des,10,10.2,BWh,~41.5,CHN,~6-9,0.02,CHN,~21-24,0.022,CHN,63.07,102.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LagRac
1516,74,MG,BCS,MAG,EMB,24.91127,-112.15777,SPEC,Son-Des,10,10.2,BWh,~66.5,CHN,~6-9,0.031,CHN,~21-24,0.025,CHN,83.61,97.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AviGer
1517,74,MG,BCS,MAG,EMB,24.91127,-112.15782,SPEC,Son-Des,10,10.2,BWh,~63.5,CHN,~6-9,0.026,CHN,~21-24,0.023,CHN,73.78,99.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LagRac
1518,74,MG,BCS,MAG,EMB,24.91118,-112.15789,SPEC,Son-Des,10,10.2,BWh,~63,CHN,~6-9,0.021,CHN,~21-24,0.012,CHN,50.08,109.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed
1519,74,MG,BCS,MAG,EMB,24.86244,-112.10716,SPEC,Son-Des,10,10.2,BWh,~76.5,CHN,~6-9,0.005,CHN,~21-24,0.003,CHN,12.25,18.12,35.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,AviGer
1520,74,MG,BCS,MAG,EMB,24.86252,-112.10712,SPEC,Son-Des,10,10.2,BWh,~76.5,CHN,~6-9,0.006,CHN,~21-24,0.005,CHN,15.67,24.42,42.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,LagRac
1521,74,MG,BCS,MAG,EMB,24.8627,-112.10708,SPEC,Son-Des,10,10.2,BWh,~58.5,CHN,~6-9,0.019,CHN,~21-24,0.005,CHN,36.3,43.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LagRac
1522,74,MG,BCS,MAG,EMB,24.86279,-112.10699,SPEC,Son-Des,10,10.2,BWh,~64.5,CHN,~6-9,0.018,CHN,~21-24,0.012,CHN,44.19,62.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed
1523,74,MG,BCS,MAG,EMB,24.86244,-112.10716,SPEC,Son-Des,10,10.2,BWh,~26.5,CHN,~3.5-6.5,0.017,CHN,~23.5-26.5,0.005,CHN,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RhiMan
1524,74,MG,BCS,MAG,EMB,24.86252,-112.10712,SPEC,Son-Des,10,10.2,BWh,~59,CHN,~6-9,0.012,CHN,~21-24,0.012,CHN,34.86,49.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RhiMan
1525,74,MG,BCS,MAG,EMB,24.86222,-112.10739,SPEC,Son-Des,10,10.2,BWh,~36.5,CHN,~6-9,0.009,CHN,~23.5-26.5,0.012,CHN,37.72,56.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RhiMan
1526,74,MG,BCS,MAG,EMB,24.86233,-112.1073,SPEC,Son-Des,10,10.2,BWh,~41.5,CHN,~3.5-6.5,0.005,NA,NA,NA,CHN,19.47,36.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RhiMan
1527,74,MG,SON,HUI,WDE,27.091604,-110.013497,GEN,Trop-Dry,14,14.3,BWh,~54,CHN,~6-9,0.003,CHN,~21-24,0.026,CHN,43.87,116.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LagRac
1528,74,MG,SIN,OHU,WDE,25.5882,-109.2038,GEN,Trop-Dry,14,14.3,BWh,~54,CHN,~6-9,0.007,CHN,~21-24,0.024,CHN,47.6,109.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AviGer
1529,74,MG,SIN,OHU,WDE,25.5882,-109.2038,GEN,Trop-Dry,14,14.3,BWh,~54,CHN,~6-9,0.063,CHN,~21-24,0.03,CHN,140.39,167.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AviGer
1530,74,MG,SIN,OHU,WDE,25.5846,-109.132,GEN,Trop-Dry,14,14.3,BWh,~54,CHN,~6-9,0.016,CHN,~21-24,0.009,CHN,38.52,57.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AviGer
1531,74,MG,SIN,OHU,WDE,25.5846,-109.132,GEN,Trop-Dry,14,14.3,BWh,~84,CHN,~6-9,0.01,CHN,~21-24,0.012,CHN,32.75,49.44,128.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,AviGer
1532,75,EM,BCS,MAG,EMB,24.91102,-112.15802,SPEC,Son-Des,10,10.2,BWh,~62,CHN,~6-9,0.003,CHN,~21-24,0.002,CHN,8.07,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,75,EM,BCS,MAG,EMB,24.91096,-112.15805,SPEC,Son-Des,10,10.2,BWh,~69,CHN,~6-9,0.005,CHN,~21-24,0.007,CHN,16.91,33.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,75,MG,BCS,MAG,EMB,24.91093,-112.15806,SPEC,Son-Des,10,10.2,BWh,~66.5,CHN,~6-9,0.017,CHN,~21-24,0.008,CHN,37.57,48.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AviGer
1535,75,EM,BCS,MAG,EMB,24.86252,-112.10712,SPEC,Son-Des,10,10.2,BWh,~54,CHN,~6-9,0.004,CHN,~21-24,0.002,CHN,9.3,13.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1536,75,EM,BCS,MAG,EMB,24.8627,-112.10708,SPEC,Son-Des,10,10.2,BWh,~63,CHN,~6-9,0.005,CHN,~21-24,0.004,CHN,12.11,16.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1537,75,EM,BCS,MAG,EMB,24.86279,-112.10699,SPEC,Son-Des,10,10.2,BWh,~61.5,CHN,~6-9,0.009,CHN,~21-24,0.007,CHN,22.89,32.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1538,75,EM,BCS,LIG,WDE,25.7438,-111.2615,GEN,Son-Des,10,10.2,BWh,~76.5,CHN,~6-9,0.019,CHN,~21-24,0.004,CHN,34.43,41.35,55.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
